"imagePath","pixelDimension","totalLength_px","headFinLength_px","notes","Location","imageName","videoFile","imageType","ss_sec","dateTime_videoStart","dateTime_stillImage","mean_OSD_height_m","mean_GIMBAL.pitch","altitude_ASL","totalLength_m","headFinLength_m","ratio.HF","assumedClass","updatedPath","imageWidth"
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230201/Gal2023_DJIMini2_20230201_130107.MP4_00_03_55_vlc00001.png",0.0045,709.13,281.81,"male","Galapagos","Gal2023_DJIMini2_20230201_130107.MP4_00_03_55_vlc00001.png","Gal2023_DJIMini2_20230201_130107.MP4","vlc",235,2023-02-01 13:01:07,2023-02-01 13:05:02,27.3,-89.94,31.437095,14.6241995883416,5.8116927587192,0.397402450890528,"Mature Male","W:/Galapagos/01_PROCESSED DATA/Drone/2023/Snapshots/20230201/Gal2023_DJIMini2_20230201_130107/ind1/Gal2023_DJIMini2_20230201_130107.MP4_00_03_55_vlc00001.png",1920
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230201/Gal2023_DJIMini2_20230201_130107/Gal2023_DJIMini2_20230201_130107_120.120.png",0.0045,669.83,273.56,"","Galapagos","Gal2023_DJIMini2_20230201_130107_120.120.png","Gal2023_DJIMini2_20230201_130107.MP4","boris",120,2023-02-01 13:01:07,2023-02-01 13:03:07,28.9,-89.94,33.064295,14.5287316082216,5.9335649623712,0.408402131884209,"Mature Male","W:/Galapagos/01_PROCESSED DATA/Drone/2023/Snapshots/20230201/Gal2023_DJIMini2_20230201_130107/Gal2023_DJIMini2_20230201_130107_120.120.png",1920
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230201/Gal2023_DJIMini2_20230201_130107/Gal2023_DJIMini2_20230201_130107_174.541.png",0.0045,819.15,329.29,"","Galapagos","Gal2023_DJIMini2_20230201_130107_174.541.png","Gal2023_DJIMini2_20230201_130107.MP4","boris",174,2023-02-01 13:01:07,2023-02-01 13:04:01,24.16,-89.94,28.243715,15.177110477316,6.1010446305016,0.401989867545627,"Mature Male","W:/Galapagos/01_PROCESSED DATA/Drone/2023/Snapshots/20230201/Gal2023_DJIMini2_20230201_130107/Gal2023_DJIMini2_20230201_130107_174.541.png",1920
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230201/Gal2023_DJIMini2_20230201_135502.MP4_00_03_26_vlc00002.png",0.0045,786.94,326.22,"male","Galapagos","Gal2023_DJIMini2_20230201_135502.MP4_00_03_26_vlc00002.png","Gal2023_DJIMini2_20230201_135502.MP4","vlc",206,2023-02-01 13:55:02,2023-02-01 13:58:28,24.11,-89.91,28.192865,14.5540771281136,6.0332821317168,0.414542404757669,"Mature Male","W:/Galapagos/01_PROCESSED DATA/Drone/2023/Snapshots/20230201/Gal2023_DJIMini2_20230201_135502/ind1/Gal2023_DJIMini2_20230201_135502.MP4_00_03_26_vlc00002.png",1920
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230201/Gal2023_DJIMini2_20230201_135502/ind1/Gal2023_DJIMini2_20230201_135502_244.377.png",0.0045,811.11,325.46,"","Galapagos","Gal2023_DJIMini2_20230201_135502_244.377.png","Gal2023_DJIMini2_20230201_135502.MP4","boris",244,2023-02-01 13:55:02,2023-02-01 13:59:06,23.95,-90,28.030145,14.9145082775832,5.9844852905552,0.401252604455623,"Mature Male","W:/Galapagos/01_PROCESSED DATA/Drone/2023/Snapshots/20230201/Gal2023_DJIMini2_20230201_135502/ind1/Gal2023_DJIMini2_20230201_135502_244.377.png",1920
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230201/Gal2023_DJIMini2_20230201_135502/ind1/Gal2023_DJIMini2_20230201_135502_330.497.png",0.0045,676.18,269.8,"","Galapagos","Gal2023_DJIMini2_20230201_135502_330.497.png","Gal2023_DJIMini2_20230201_135502.MP4","boris",330,2023-02-01 13:55:02,2023-02-01 14:00:32,28.75,-89.96,32.911745,14.5987970095696,5.825010253456,0.399006181785915,"Mature Male","W:/Galapagos/01_PROCESSED DATA/Drone/2023/Snapshots/20230201/Gal2023_DJIMini2_20230201_135502/ind1/Gal2023_DJIMini2_20230201_135502_330.497.png",1920
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230201/Gal2023_DJIMini2_20230201_154208.MP4_00_00_49_vlc00003.png",0.0045,787.66,314.33,"male","Galapagos","Gal2023_DJIMini2_20230201_154208.MP4_00_00_49_vlc00003.png","Gal2023_DJIMini2_20230201_154208.MP4","vlc",49,2023-02-01 15:42:08,2023-02-01 15:42:57,24.1,-88.6,28.182695,14.5621382926672,5.8112852366936,0.399068125841099,"Mature Male","W:/Galapagos/01_PROCESSED DATA/Drone/2023/Snapshots/20230201/Gal2023_DJIMini2_20230201_154208/ind1/Gal2023_DJIMini2_20230201_154208.MP4_00_00_49_vlc00003.png",1920
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230201/Gal2023_DJIMini2_20230201_154208/ind1/Gal2023_DJIMini2_20230201_154208_61.929.png",0.0045,774.4,312.75,"","Galapagos","Gal2023_DJIMini2_20230201_154208_61.929.png","Gal2023_DJIMini2_20230201_154208.MP4","boris",61,2023-02-01 15:42:08,2023-02-01 15:43:09,24.03,-88.6,28.111505,14.280824453632,5.76746881182,0.403861053719008,"Mature Male","W:/Galapagos/01_PROCESSED DATA/Drone/2023/Snapshots/20230201/Gal2023_DJIMini2_20230201_154208/ind1/Gal2023_DJIMini2_20230201_154208_61.929.png",1920
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230201/Gal2023_DJIMini2_20230201_182219.MP4_00_03_28_vlc00001.png",0.0045,678.53,271,"male","Galapagos","Gal2023_DJIMini2_20230201_182219.MP4_00_03_28_vlc00001.png","Gal2023_DJIMini2_20230201_182219.MP4","vlc",208,2023-02-01 18:22:19,2023-02-01 18:25:47,32.1,-89.9272727272727,36.318695,16.1660206216376,6.45659232232,0.399392805034413,"Mature Male","W:/Galapagos/01_PROCESSED DATA/Drone/2023/Snapshots/20230201/Gal2023_DJIMini2_20230201_182219/ind1/Gal2023_DJIMini2_20230201_182219.MP4_00_03_28_vlc00001.png",1920
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230201/Gal2023_DJIMini2_20230201_182219/Gal2023_DJIMini2_20230201_182219_67.568.png",0.0045,647.63,252.66,"","Galapagos","Gal2023_DJIMini2_20230201_182219_67.568.png","Gal2023_DJIMini2_20230201_182219.MP4","boris",67,2023-02-01 18:22:19,2023-02-01 18:23:26,36.2444444444444,-89.9444444444444,40.533595,17.2205065171816,6.7182390819312,0.390130166916295,"Mature Male","W:/Galapagos/01_PROCESSED DATA/Drone/2023/Snapshots/20230201/Gal2023_DJIMini2_20230201_182219/Gal2023_DJIMini2_20230201_182219_67.568.png",1920
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230208/Gal2023_DJIMini2_20230208_084058_112.779.png",0.0045,740.65,NA,"","Galapagos","Gal2023_DJIMini2_20230208_084058_112.779.png","Gal2023_DJIMini2_20230208_084058.MP4","boris",112,2023-02-08 08:40:58,2023-02-08 08:42:50,27.2,-89.97,31.335395,15.224815561228,NA,NA,"Female/Immature Male","W:/Galapagos/01_PROCESSED DATA/Drone/2023/Snapshots/20230208/Gal2023_DJIMini2_20230208_084058_112.779.png",1920
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230208/Gal2023_DJIMini2_20230208_084058_138.005.png",0.0045,788.9,NA,"","Galapagos","Gal2023_DJIMini2_20230208_084058_138.005.png","Gal2023_DJIMini2_20230208_084058.MP4","boris",138,2023-02-08 08:40:58,2023-02-08 08:43:16,27.66,-89.91,31.803215,16.458748941656,NA,NA,"Female/Immature Male","W:/Galapagos/01_PROCESSED DATA/Drone/2023/Snapshots/20230208/Gal2023_DJIMini2_20230208_084058_138.005.png",1920
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230215/Gal2023_DJIMini2_20230215_093319.MP4_00_01_39_vlc00002.png",0.0045,580.95,176.55,"aj","Galapagos","Gal2023_DJIMini2_20230215_093319.MP4_00_01_39_vlc00002.png","Gal2023_DJIMini2_20230215_093319.MP4","vlc",99,2023-02-15 09:33:19,2023-02-15 09:34:58,23.7,-89.98,27.775895,10.585482467364,3.216915276036,0.303898786470436,"Female/Immature Male","W:/Galapagos/01_PROCESSED DATA/Drone/2023/Snapshots/20230215/Gal2023_DJIMini2_20230215_093319/Gal2023_DJIMini2_20230215_093319.MP4_00_01_39_vlc00002.png",1920
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230215/Gal2023_DJIMini2_20230215_093319/Gal2023_DJIMini2_20230215_093319_107.574.png",0.0045,646.6,NA,"","Galapagos","Gal2023_DJIMini2_20230215_093319_107.574.png","Gal2023_DJIMini2_20230215_093319.MP4","boris",107,2023-02-15 09:33:19,2023-02-15 09:35:06,22.31,-89.97,26.362265,11.182071400144,NA,NA,"Female/Immature Male","W:/Galapagos/01_PROCESSED DATA/Drone/2023/Snapshots/20230215/Gal2023_DJIMini2_20230215_093319/Gal2023_DJIMini2_20230215_093319_107.574.png",1920
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230215/Gal2023_DJIMini2_20230215_093319/Gal2023_DJIMini2_20230215_093319_150.984.png",0.0045,716.76,NA,"","Galapagos","Gal2023_DJIMini2_20230215_093319_150.984.png","Gal2023_DJIMini2_20230215_093319.MP4","boris",150,2023-02-15 09:33:19,2023-02-15 09:35:49,17.23,-89.97,21.195905,9.9661992252768,NA,NA,"Female/Immature Male","W:/Galapagos/01_PROCESSED DATA/Drone/2023/Snapshots/20230215/Gal2023_DJIMini2_20230215_093319/Gal2023_DJIMini2_20230215_093319_150.984.png",1920
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230215/Gal2023_DJIMini2_20230215_094557/Gal2023_DJIMini2_20230215_094557.MP4_00_02_04_vlc00005.png",0.0045,503.8,156.05,"aj","Galapagos","Gal2023_DJIMini2_20230215_094557.MP4_00_02_04_vlc00005.png","Gal2023_DJIMini2_20230215_094557.MP4","vlc",124,2023-02-15 09:45:57,2023-02-15 09:48:01,27.85,-89.99,31.996445,10.574594698096,3.275437678916,0.30974593092497,"Female/Immature Male","W:/Galapagos/01_PROCESSED DATA/Drone/2023/Snapshots/20230215/Gal2023_DJIMini2_20230215_094557/Gal2023_DJIMini2_20230215_094557.MP4_00_02_04_vlc00005.png",1920
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230215/Gal2023_DJIMini2_20230215_094557/Gal2023_DJIMini2_20230215_094557_135.335.png",0.0045,587.9,203.59,"","Galapagos","Gal2023_DJIMini2_20230215_094557_135.335.png","Gal2023_DJIMini2_20230215_094557.MP4","boris",135,2023-02-15 09:45:57,2023-02-15 09:48:12,24.55,-89.97,28.640345,11.045504189528,3.8250624220888,0.346300391222997,"Female/Immature Male","W:/Galapagos/01_PROCESSED DATA/Drone/2023/Snapshots/20230215/Gal2023_DJIMini2_20230215_094557/Gal2023_DJIMini2_20230215_094557_135.335.png",1920
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230215/Gal2023_DJIMini2_20230215_094557/Gal2023_DJIMini2_20230215_094557_70.938.png",0.0045,542.17,171.39,"","Galapagos","Gal2023_DJIMini2_20230215_094557_70.938.png","Gal2023_DJIMini2_20230215_094557.MP4","boris",70,2023-02-15 09:45:57,2023-02-15 09:47:07,28.2,-89.9,32.352395,11.5065666861304,3.6374392982568,0.316118560599074,"Female/Immature Male","W:/Galapagos/01_PROCESSED DATA/Drone/2023/Snapshots/20230215/Gal2023_DJIMini2_20230215_094557/Gal2023_DJIMini2_20230215_094557_70.938.png",1920
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230215/Gal2023_DJIMini2_20230215_094557/Gal2023_DJIMini2_20230215_094557.MP4_00_02_04_vlc00005.png",0.0045,340.65,98.11,"cj","Galapagos","Gal2023_DJIMini2_20230215_094557.MP4_00_02_04_vlc00005.png","Gal2023_DJIMini2_20230215_094557.MP4","vlc",124,2023-02-15 09:45:57,2023-02-15 09:48:01,27.85,-89.99,31.996445,7.150130376948,2.0592963196312,0.288008219580214,"Female/Immature Male","W:/Galapagos/01_PROCESSED DATA/Drone/2023/Snapshots/20230215/Gal2023_DJIMini2_20230215_094557/Gal2023_DJIMini2_20230215_094557.MP4_00_02_04_vlc00005.png",1920
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230215/Gal2023_DJIMini2_20230215_094557/Gal2023_DJIMini2_20230215_094557_155.355.png",0.0045,535.35,NA,"","Galapagos","Gal2023_DJIMini2_20230215_094557_155.355.png","Gal2023_DJIMini2_20230215_094557.MP4","boris",155,2023-02-15 09:45:57,2023-02-15 09:48:32,16.07,-89.93,20.016185,7.029476003676,NA,NA,"Female/Immature Male","W:/Galapagos/01_PROCESSED DATA/Drone/2023/Snapshots/20230215/Gal2023_DJIMini2_20230215_094557/Gal2023_DJIMini2_20230215_094557_155.355.png",1920
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230215/Gal2023_DJIMini2_20230215_094557/Gal2023_DJIMini2_20230215_094557_249.516.png",0.0045,555.97,152.8,"","Galapagos","Gal2023_DJIMini2_20230215_094557_249.516.png","Gal2023_DJIMini2_20230215_094557.MP4","boris",249,2023-02-15 09:45:57,2023-02-15 09:50:06,16.09,-89.92,20.036525,7.307647663588,2.00839714912,0.27483497311006,"Female/Immature Male","W:/Galapagos/01_PROCESSED DATA/Drone/2023/Snapshots/20230215/Gal2023_DJIMini2_20230215_094557/Gal2023_DJIMini2_20230215_094557_249.516.png",1920
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230215/Gal2023_DJIMini2_20230215_101509.MP4_00_06_40_vlc00001.png",0.0045,559.88,NA,"aj","Galapagos","Gal2023_DJIMini2_20230215_101509.MP4_00_06_40_vlc00001.png","Gal2023_DJIMini2_20230215_101509.MP4","vlc",400,2023-02-15 10:15:09,2023-02-15 10:21:49,25.1111111111111,-89.9555555555556,29.210995,10.7286516336736,NA,NA,"Female/Immature Male","W:/Galapagos/01_PROCESSED DATA/Drone/2023/Snapshots/20230215/Gal2023_DJIMini2_20230215_101509/Gal2023_DJIMini2_20230215_101509.MP4_00_06_40_vlc00001.png",1920
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230215/Gal2023_DJIMini2_20230215_101509/Gal2023_DJIMini2_20230215_101509_271.905.png",0.0045,327.5,NA,"","Galapagos","Gal2023_DJIMini2_20230215_101509_271.905.png","Gal2023_DJIMini2_20230215_101509.MP4","boris",271,2023-02-15 10:15:09,2023-02-15 10:19:40,44.3555555555556,-89.9777777777778,48.782595,10.4804527098,NA,NA,"Female/Immature Male","W:/Galapagos/01_PROCESSED DATA/Drone/2023/Snapshots/20230215/Gal2023_DJIMini2_20230215_101509/Gal2023_DJIMini2_20230215_101509_271.905.png",1920
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230215/Gal2023_DJIMini2_20230215_145125/Gal2023_DJIMini2_20230215_145125.MP4_00_09_30_vlc00007.png",0.0045,522.33,165.54,"aj","Galapagos","Gal2023_DJIMini2_20230215_145125.MP4_00_09_30_vlc00007.png","Gal2023_DJIMini2_20230215_145125.MP4","vlc",570,2023-02-15 14:51:25,2023-02-15 15:00:55,30.6545454545455,-89.9727272727273,34.8486677272727,11.9408430267751,3.78436458685571,0.316926081213026,"Female/Immature Male","W:/Galapagos/01_PROCESSED DATA/Drone/2023/Snapshots/20230215/Gal2023_DJIMini2_20230215_145125/Gal2023_DJIMini2_20230215_145125.MP4_00_09_30_vlc00007.png",1920
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230215/Gal2023_DJIMini2_20230215_145125/Gal2023_DJIMini2_20230215_145125_367.767.png",0.0045,531.32,154.73,"","Galapagos","Gal2023_DJIMini2_20230215_145125_367.767.png","Gal2023_DJIMini2_20230215_145125.MP4","boris",367,2023-02-15 14:51:25,2023-02-15 14:57:32,29.52,-89.97,33.694835,11.7441972643232,3.4201227936248,0.291218098321162,"Female/Immature Male","W:/Galapagos/01_PROCESSED DATA/Drone/2023/Snapshots/20230215/Gal2023_DJIMini2_20230215_145125/Gal2023_DJIMini2_20230215_145125_367.767.png",1920
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230215/Gal2023_DJIMini2_20230215_145125/Gal2023_DJIMini2_20230215_145125_542.509.png",0.0045,538.02,172.41,"","Galapagos","Gal2023_DJIMini2_20230215_145125_542.509.png","Gal2023_DJIMini2_20230215_145125.MP4","boris",542,2023-02-15 14:51:25,2023-02-15 15:00:27,32.28,-89.98,36.501755,12.8829702916656,4.1283835321848,0.320452771272443,"Female/Immature Male","W:/Galapagos/01_PROCESSED DATA/Drone/2023/Snapshots/20230215/Gal2023_DJIMini2_20230215_145125/Gal2023_DJIMini2_20230215_145125_542.509.png",1920
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230215/Gal2023_DJIMini2_20230215_145125/Gal2023_DJIMini2_20230215_145125.MP4_00_09_30_vlc00007.png",0.0045,491.31,133.82,"cj
","Galapagos","Gal2023_DJIMini2_20230215_145125.MP4_00_09_30_vlc00007.png","Gal2023_DJIMini2_20230215_145125.MP4","vlc",570,2023-02-15 14:51:25,2023-02-15 15:00:55,30.6545454545455,-89.9727272727273,34.8486677272727,11.2317033053527,3.05922235721295,0.272373857645885,"Female/Immature Male","W:/Galapagos/01_PROCESSED DATA/Drone/2023/Snapshots/20230215/Gal2023_DJIMini2_20230215_145125/Gal2023_DJIMini2_20230215_145125.MP4_00_09_30_vlc00007.png",1920
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230215/Gal2023_DJIMini2_20230215_145125/Gal2023_DJIMini2_20230215_145125_489.756.png",0.0045,1284.66,386.25,"","Galapagos","Gal2023_DJIMini2_20230215_145125_489.756.png","Gal2023_DJIMini2_20230215_145125.MP4","boris",489,2023-02-15 14:51:25,2023-02-15 14:59:34,10.6222222222222,-89.9444444444444,14.475795,12.1992874718832,3.6678769371,0.300663210499276,"Female/Immature Male","W:/Galapagos/01_PROCESSED DATA/Drone/2023/Snapshots/20230215/Gal2023_DJIMini2_20230215_145125/Gal2023_DJIMini2_20230215_145125_489.756.png",1920
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230215/Gal2023_DJIMini2_20230215_145125/Gal2023_DJIMini2_20230215_145125_542.509.png",0.0045,498.78,144.28,"","Galapagos","Gal2023_DJIMini2_20230215_145125_542.509.png","Gal2023_DJIMini2_20230215_145125.MP4","boris",542,2023-02-15 14:51:25,2023-02-15 15:00:27,32.28,-89.98,36.501755,11.9433625554384,3.4548064266784,0.289265808572918,"Female/Immature Male","W:/Galapagos/01_PROCESSED DATA/Drone/2023/Snapshots/20230215/Gal2023_DJIMini2_20230215_145125/Gal2023_DJIMini2_20230215_145125_542.509.png",1920
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230215/Gal2023_DJIMini2_20230215_152449/ind1/Gal2023_DJIMini2_20230215_152449.MP4_00_03_05_vlc00003.png",0.0045,518.37,151.37,"aj
","Galapagos","Gal2023_DJIMini2_20230215_152449.MP4_00_03_05_vlc00003.png","Gal2023_DJIMini2_20230215_152449.MP4","vlc",185,2023-02-15 15:24:49,2023-02-15 15:27:54,31.3,-89.91,35.505095,12.0735331184184,3.5256104869784,0.292011497578949,"Female/Immature Male","W:/Galapagos/01_PROCESSED DATA/Drone/2023/Snapshots/20230215/Gal2023_DJIMini2_20230215_152449/ind1/Gal2023_DJIMini2_20230215_152449.MP4_00_03_05_vlc00003.png",1920
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230215/Gal2023_DJIMini2_20230215_152449/Gal2023_DJIMini2_20230215_152449_230.330.png",0.0045,518,164.65,"","Galapagos","Gal2023_DJIMini2_20230215_152449_230.330.png","Gal2023_DJIMini2_20230215_152449.MP4","boris",230,2023-02-15 15:24:49,2023-02-15 15:28:39,31.2,-89.91,35.403395,12.03035684816,3.823934855308,0.317857142857143,"Female/Immature Male","W:/Galapagos/01_PROCESSED DATA/Drone/2023/Snapshots/20230215/Gal2023_DJIMini2_20230215_152449/Gal2023_DJIMini2_20230215_152449_230.330.png",1920
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230215/Gal2023_DJIMini2_20230215_152449/Gal2023_DJIMini2_20230215_152449_414.915.png",0.0045,504.73,NA,"","Galapagos","Gal2023_DJIMini2_20230215_152449_414.915.png","Gal2023_DJIMini2_20230215_152449.MP4","boris",414,2023-02-15 15:24:49,2023-02-15 15:31:43,31.1,-89.94,35.301695,11.6884928833816,NA,NA,"Female/Immature Male","W:/Galapagos/01_PROCESSED DATA/Drone/2023/Snapshots/20230215/Gal2023_DJIMini2_20230215_152449/Gal2023_DJIMini2_20230215_152449_414.915.png",1920
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230215/Gal2023_DJIMini2_20230215_152449/ind2/Gal2023_DJIMini2_20230215_152449.MP4_00_06_54_vlc00005.png",0.0045,467.45,132.95,"aj
","Galapagos","Gal2023_DJIMini2_20230215_152449.MP4_00_06_54_vlc00005.png","Gal2023_DJIMini2_20230215_152449.MP4","vlc",414,2023-02-15 15:24:49,2023-02-15 15:31:43,31.1,-89.94,35.301695,10.825165927004,3.078844389764,0.284415445502193,"Female/Immature Male","W:/Galapagos/01_PROCESSED DATA/Drone/2023/Snapshots/20230215/Gal2023_DJIMini2_20230215_152449/ind2/Gal2023_DJIMini2_20230215_152449.MP4_00_06_54_vlc00005.png",1920
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230215/Gal2023_DJIMini2_20230215_152449/Gal2023_DJIMini2_20230215_152449_414.915.png",0.0045,467.81,132.44,"","Galapagos","Gal2023_DJIMini2_20230215_152449_414.915.png","Gal2023_DJIMini2_20230215_152449.MP4","boris",414,2023-02-15 15:24:49,2023-02-15 15:31:43,31.1,-89.94,35.301695,10.8335027752952,3.0670338546848,0.283106389346102,"Female/Immature Male","W:/Galapagos/01_PROCESSED DATA/Drone/2023/Snapshots/20230215/Gal2023_DJIMini2_20230215_152449/Gal2023_DJIMini2_20230215_152449_414.915.png",1920
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230215/Gal2023_DJIMini2_20230215_152449/Gal2023_DJIMini2_20230215_152449_445.612.png",0.0045,486.72,143.09,"","Galapagos","Gal2023_DJIMini2_20230215_152449_445.612.png","Gal2023_DJIMini2_20230215_152449.MP4","boris",445,2023-02-15 15:24:49,2023-02-15 15:32:14,31.45,-89.93,35.657645,11.3850695672064,3.3470775895208,0.293988330046022,"Female/Immature Male","W:/Galapagos/01_PROCESSED DATA/Drone/2023/Snapshots/20230215/Gal2023_DJIMini2_20230215_152449/Gal2023_DJIMini2_20230215_152449_445.612.png",1920
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230215/Gal2023_DJIMini2_20230215_155136/Gal2023_DJIMini2_20230215_155136_106.873.png",0.0045,933.45,315.26,"","Galapagos","Gal2023_DJIMini2_20230215_155136_106.873.png","Gal2023_DJIMini2_20230215_155136.MP4","boris",106,2023-02-15 15:51:36,2023-02-15 15:53:22,15.04,-89.9,18.968675,11.61533914926,3.922922299208,0.337736354384273,"Female/Immature Male","W:/Galapagos/01_PROCESSED DATA/Drone/2023/Snapshots/20230215/Gal2023_DJIMini2_20230215_155136/Gal2023_DJIMini2_20230215_155136_106.873.png",1920
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230215/Gal2023_DJIMini2_20230215_155136/Gal2023_DJIMini2_20230215_155136_126.059.png",0.0045,1043.62,320.15,"","Galapagos","Gal2023_DJIMini2_20230215_155136_126.059.png","Gal2023_DJIMini2_20230215_155136.MP4","boris",126,2023-02-15 15:51:36,2023-02-15 15:53:42,10.06,-89.9,13.904015,9.5188933361008,2.920098983876,0.306768747245166,"Female/Immature Male","W:/Galapagos/01_PROCESSED DATA/Drone/2023/Snapshots/20230215/Gal2023_DJIMini2_20230215_155136/Gal2023_DJIMini2_20230215_155136_126.059.png",1920
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230215/Gal2023_DJIMini2_20230215_155136/ind1/Gal2023_DJIMini2_20230215_155136_88.689.png",0.0045,607.22,201.07,"aj","Galapagos","Gal2023_DJIMini2_20230215_155136_88.689.png","Gal2023_DJIMini2_20230215_155136.MP4","boris",88,2023-02-15 15:51:36,2023-02-15 15:53:04,22,-89.9,26.046995,10.3754641353584,3.4356486507304,0.331132044399065,"Female/Immature Male","W:/Galapagos/01_PROCESSED DATA/Drone/2023/Snapshots/20230215/Gal2023_DJIMini2_20230215_155136/ind1/Gal2023_DJIMini2_20230215_155136_88.689.png",1920
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230215/Gal2023_DJIMini2_20230215_174209/Gal2023_DJIMini2_20230215_174209_130.163.png",0.0045,443.86,NA,"","Galapagos","Gal2023_DJIMini2_20230215_174209_130.163.png","Gal2023_DJIMini2_20230215_174209.MP4","boris",130,2023-02-15 17:42:09,2023-02-15 17:44:19,35.01,-89.95,39.278165,11.4367081438864,NA,NA,"Female/Immature Male","W:/Galapagos/01_PROCESSED DATA/Drone/2023/Snapshots/20230215/Gal2023_DJIMini2_20230215_174209/Gal2023_DJIMini2_20230215_174209_130.163.png",1920
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230215/Gal2023_DJIMini2_20230215_174209/ind1/Gal2023_DJIMini2_20230215_174209_58.258.png",0.0045,423.85,138.66,"aj","Galapagos","Gal2023_DJIMini2_20230215_174209_58.258.png","Gal2023_DJIMini2_20230215_174209.MP4","boris",58,2023-02-15 17:42:09,2023-02-15 17:43:07,35.3,-89.91,39.573095,11.003124943132,3.5996067113712,0.327144036805474,"Female/Immature Male","W:/Galapagos/01_PROCESSED DATA/Drone/2023/Snapshots/20230215/Gal2023_DJIMini2_20230215_174209/ind1/Gal2023_DJIMini2_20230215_174209_58.258.png",1920
