"","imageName","ind.x","video.whale.ID.x","date","altitude.raw","droneAltitude","TL.px","HF.px","HD.px","image_width","notes","mp4_file","ss_sec","altitude.c","TL.m","HD.m","HF.m","ratio.HD","ratio.HF","ratio.DF","Q.focus","Q.straightness","Q.roll","Q.arch","Q.pitch","Q.meas","Q.dorsal","Q.flippers","suckled","suckling","snapshot.ID","X","FileName","RawFileName","Keywords","Caption","ID","Q","ind.y","video.file","video.whale.ID.y","class","suckled_ever","suckling_ever"
"1","Gal2023_DJIMini2_20230201_130107.MP4_00_03_55_vlc00001.png","1","Gal2023_DJIMini2_20230201_130107_1","20230201",27.2,27.2,709.13,281.81,514.13,1920,"male","Gal2023_DJIMini2_20230201_130107.MP4",235,31.335395,14.5768898385656,10.5684661101656,5.7928917482072,0.725015159420699,0.397402450890528,0.548129850426935,1,2,1,1,1,1,1,1,FALSE,FALSE,"Gal2023_DJIMini2_20230201_130107.MP4_00_03_55_vlc00001.png_1",1,"Gal2023_DJIMini2_20230201_130107.MP4_00_03_55_vlc00001-1.jpg","Gal2023_DJIMini2_20230201_130107.MP4_00_03_55_vlc00001.png","cropped, ind1, male, top_stack",1,"GAL2023_001",5,"1","Gal2023_DJIMini2_20230201_130107","Gal2023_DJIMini2_20230201_130107_1","male",FALSE,FALSE
"2","Gal2023_DJIMini2_20230201_130107_120.120.png","1","Gal2023_DJIMini2_20230201_130107_1","20230201",28.9,28.9,669.83,273.56,460.86,1920,"","Gal2023_DJIMini2_20230201_130107.MP4",120,33.064295,14.5287316082216,9.9961352118672,5.9335649623712,0.688025319857277,0.408402131884209,0.593585904613115,1,3,1,1,1,1,1,2,FALSE,FALSE,"Gal2023_DJIMini2_20230201_130107_120.120.png_1",2,"Gal2023_DJIMini2_20230201_130107_120.120-2.jpg","Gal2023_DJIMini2_20230201_130107_120.120.png","cropped, ind1, male",1,"GAL2023_001",3,"1","Gal2023_DJIMini2_20230201_130107","Gal2023_DJIMini2_20230201_130107_1","male",FALSE,FALSE
"3","Gal2023_DJIMini2_20230201_130107_174.541.png","1","Gal2023_DJIMini2_20230201_130107_1","20230201",24.1,24.1,819.15,329.29,577.31,1920,"","Gal2023_DJIMini2_20230201_130107.MP4",174,28.182695,15.144320623668,10.6732194826952,6.0878634415768,0.704767136666056,0.401989867545627,0.570386793923542,1,2,1,1,1,2,1,1,FALSE,FALSE,"Gal2023_DJIMini2_20230201_130107_174.541.png_1",3,"Gal2023_DJIMini2_20230201_130107_174.541-3.jpg","Gal2023_DJIMini2_20230201_130107_174.541.png","cropped, ind1, male",1,"GAL2023_001",4,"1","Gal2023_DJIMini2_20230201_130107","Gal2023_DJIMini2_20230201_130107_1","male",FALSE,FALSE
"4","Gal2023_DJIMini2_20230201_135502.MP4_00_03_26_vlc00002.png","1","Gal2023_DJIMini2_20230201_135502_1","20230201",24.3,24.4,786.94,326.22,566.95,1920,"male","Gal2023_DJIMini2_20230201_135502.MP4",206,28.487795,14.7063296206288,10.595157926164,6.0963972460944,0.720448827102448,0.414542404757669,0.57539465561337,2,1,1,2,1,1,2,1,FALSE,FALSE,"Gal2023_DJIMini2_20230201_135502.MP4_00_03_26_vlc00002.png_1",4,"Gal2023_DJIMini2_20230201_135502.MP4_00_03_26_vlc00002-4.jpg","Gal2023_DJIMini2_20230201_135502.MP4_00_03_26_vlc00002.png","cropped, ind1, male, top_stack",2,"GAL2023_001",4,"1","Gal2023_DJIMini2_20230201_135502","Gal2023_DJIMini2_20230201_135502_1","male",FALSE,FALSE
"5","Gal2023_DJIMini2_20230201_135502_244.377.png","1","Gal2023_DJIMini2_20230201_135502_1","20230201",24.1,24.1,811.11,325.46,568.59,1920,"","Gal2023_DJIMini2_20230201_135502.MP4",244,28.182695,14.9956783263912,10.5120054488328,6.0170549840432,0.701002330140178,0.401252604455622,0.572398388997344,1,1,1,1,1,1,1,1,FALSE,FALSE,"Gal2023_DJIMini2_20230201_135502_244.377.png_1",5,"Gal2023_DJIMini2_20230201_135502_244.377-5.jpg","Gal2023_DJIMini2_20230201_135502_244.377.png","cropped, ind1, male",2,"GAL2023_001",4,"1","Gal2023_DJIMini2_20230201_135502","Gal2023_DJIMini2_20230201_135502_1","male",FALSE,FALSE
"6","Gal2023_DJIMini2_20230201_135502_330.497.png","1","Gal2023_DJIMini2_20230201_135502_1","20230201",28.3,28.3,676.18,269.8,477.97,1920,"","Gal2023_DJIMini2_20230201_135502.MP4",330,32.454095,14.3957953318576,10.1759269643704,5.744011329136,0.70686799372948,0.399006181785915,0.564470573466954,1,1,1,2,1,2,1,2,FALSE,FALSE,"Gal2023_DJIMini2_20230201_135502_330.497.png_1",6,"Gal2023_DJIMini2_20230201_135502_330.497-6.jpg","Gal2023_DJIMini2_20230201_135502_330.497.png","cropped, ind1, male, top_stack",2,"GAL2023_001",4,"1","Gal2023_DJIMini2_20230201_135502","Gal2023_DJIMini2_20230201_135502_1","male",FALSE,FALSE
"7","Gal2023_DJIMini2_20230201_154208.MP4_00_00_49_vlc00003.png","1","Gal2023_DJIMini2_20230201_154208_1","20230201",24,24,787.66,314.33,556.29,1920,"male","Gal2023_DJIMini2_20230201_154208.MP4",49,28.080995,14.5095893982352,10.2474919208088,5.7903146478776,0.706256506614529,0.399068125841099,0.565047007855615,1,3,2,1,1,1,1,1,FALSE,FALSE,"Gal2023_DJIMini2_20230201_154208.MP4_00_00_49_vlc00003.png_1",7,"Gal2023_DJIMini2_20230201_154208.MP4_00_00_49_vlc00003-7.jpg","Gal2023_DJIMini2_20230201_154208.MP4_00_00_49_vlc00003.png","cropped, ind1, male, top_stack",3,"GAL2023_001",3,"1","Gal2023_DJIMini2_20230201_154208","Gal2023_DJIMini2_20230201_154208_1","male",FALSE,FALSE
"8","Gal2023_DJIMini2_20230201_154208_61.929.png","1","Gal2023_DJIMini2_20230201_154208_1","20230201",24.1,24.1,774.4,312.75,545.11,1920,"","Gal2023_DJIMini2_20230201_154208.MP4",61,28.182695,14.316989429248,10.0779107796712,5.78207443698,0.70391270661157,0.403861053719008,0.573737410797821,1,2,1,1,1,1,1,2,FALSE,FALSE,"Gal2023_DJIMini2_20230201_154208_61.929.png_1",8,"Gal2023_DJIMini2_20230201_154208_61.929-8.jpg","Gal2023_DJIMini2_20230201_154208_61.929.png","cropped, ind1, male, top_stack",3,"GAL2023_001",3,"1","Gal2023_DJIMini2_20230201_154208","Gal2023_DJIMini2_20230201_154208_1","male",FALSE,FALSE
"9","Gal2023_DJIMini2_20230201_182219.MP4_00_03_28_vlc00001.png","1","Gal2023_DJIMini2_20230201_182219_1","20230201",32,32,678.53,271,475.45,1920,"male","Gal2023_DJIMini2_20230201_182219.MP4",208,36.216995,16.1207523569816,11.295906898924,6.43851250312,0.700705937836205,0.399392805034413,0.569986328741193,2,3,2,1,1,1,1,1,FALSE,FALSE,"Gal2023_DJIMini2_20230201_182219.MP4_00_03_28_vlc00001.png_1",9,"Gal2023_DJIMini2_20230201_182219.MP4_00_03_28_vlc00001-9.jpg","Gal2023_DJIMini2_20230201_182219.MP4_00_03_28_vlc00001.png","cropped, ind1, male, top_stack",4,"GAL2023_002",3,"1","Gal2023_DJIMini2_20230201_182219","Gal2023_DJIMini2_20230201_182219_1","male",FALSE,FALSE
"10","Gal2023_DJIMini2_20230201_182219_235.802.png","1","Gal2023_DJIMini2_20230201_182219_1","20230201",31.6,31.6,672.9,254.25,443.25,1920,"","Gal2023_DJIMini2_20230201_182219.MP4",235,35.810195,15.807422221368,10.41260202054,5.97271080366,0.658716005349978,0.377842175657601,0.573604060913706,2,2,1,1,1,1,1,2,FALSE,FALSE,"Gal2023_DJIMini2_20230201_182219_235.802.png_1",10,"Gal2023_DJIMini2_20230201_182219_235.802-10.jpg","Gal2023_DJIMini2_20230201_182219_235.802.png","cropped, ind1, male",4,"GAL2023_002",3,"1","Gal2023_DJIMini2_20230201_182219","Gal2023_DJIMini2_20230201_182219_1","male",FALSE,FALSE
"11","Gal2023_DJIMini2_20230201_182219_67.568.png","1","Gal2023_DJIMini2_20230201_182219_1","20230201",34.2,34.2,647.63,252.66,449.9,1920,"","Gal2023_DJIMini2_20230201_182219.MP4",67,38.454395,16.3371682110056,11.349214795688,6.3736221610992,0.69468678103238,0.390130166916295,0.561591464769949,2,2,2,1,1,1,1,2,FALSE,FALSE,"Gal2023_DJIMini2_20230201_182219_67.568.png_1",11,"Gal2023_DJIMini2_20230201_182219_67.568-11.jpg","Gal2023_DJIMini2_20230201_182219_67.568.png","cropped, ind1, male",4,"GAL2023_002",3,"1","Gal2023_DJIMini2_20230201_182219","Gal2023_DJIMini2_20230201_182219_1","male",FALSE,FALSE
"12","Gal2023_DJIMini2_20230208_084058_112.779.png","1","Gal2023_DJIMini2_20230208_084058_1","20230208",27.5,27.5,740.65,NA,511.33,1920,"","Gal2023_DJIMini2_20230208_084058.MP4",112,31.640495,15.373053399868,10.6132497062776,NA,0.690380071558766,NA,NA,1,2,2,2,1,1,1,3,FALSE,FALSE,"Gal2023_DJIMini2_20230208_084058_112.779.png_1",12,"Gal2023_DJIMini2_20230208_084058_112.779-12.jpg","Gal2023_DJIMini2_20230208_084058_112.779.png","cropped, ind1, male",5,"GAL2023_003",5,"1","Gal2023_DJIMini2_20230208_084058","Gal2023_DJIMini2_20230208_084058_1","male",FALSE,FALSE
"13","Gal2023_DJIMini2_20230208_084058_138.005.png","1","Gal2023_DJIMini2_20230208_084058_1","20230208",26.6,26.6,788.9,NA,544.47,1920,"","Gal2023_DJIMini2_20230208_084058.MP4",138,30.725195,15.900853756088,10.9741891806024,NA,0.690163518823679,NA,NA,1,1,1,1,1,1,1,3,FALSE,FALSE,"Gal2023_DJIMini2_20230208_084058_138.005.png_1",13,"Gal2023_DJIMini2_20230208_084058_138.005-13.jpg","Gal2023_DJIMini2_20230208_084058_138.005.png","cropped, ind1, male, top_stack",5,"GAL2023_003",5,"1","Gal2023_DJIMini2_20230208_084058","Gal2023_DJIMini2_20230208_084058_1","male",FALSE,FALSE
"14","Gal2023_DJIMini2_20230215_093319.MP4_00_01_39_vlc00002.png","1","Gal2023_DJIMini2_20230215_093319_1","20230215",23.6,23.6,580.95,176.55,370.24,1920,"aj","Gal2023_DJIMini2_20230215_093319.MP4",99,27.674195,10.546724271924,6.7214376356608,3.205136707476,0.637300972544969,0.303898786470436,0.476852852203976,1,2,2,1,1,1,1,2,FALSE,FALSE,"Gal2023_DJIMini2_20230215_093319.MP4_00_01_39_vlc00002.png_1",14,"Gal2023_DJIMini2_20230215_093319.MP4_00_01_39_vlc00002-14.jpg","Gal2023_DJIMini2_20230215_093319.MP4_00_01_39_vlc00002.png","cropped, ind1, top_stack",6,"GAL2023_009",4,"1","Gal2023_DJIMini2_20230215_093319","Gal2023_DJIMini2_20230215_093319_1",NA,FALSE,FALSE
"15","Gal2023_DJIMini2_20230215_093319_107.574.png","1","Gal2023_DJIMini2_20230215_093319_1","20230215",20.5,20.5,646.6,NA,423.62,1920,"","Gal2023_DJIMini2_20230215_093319.MP4",107,24.521495,10.401272725552,6.8143939870064,NA,0.655150015465512,NA,NA,1,2,2,1,1,1,1,3,FALSE,FALSE,"Gal2023_DJIMini2_20230215_093319_107.574.png_1",15,"Gal2023_DJIMini2_20230215_093319_107.574-15.jpg","Gal2023_DJIMini2_20230215_093319_107.574.png","cropped, ind1",6,"GAL2023_009",3,"1","Gal2023_DJIMini2_20230215_093319","Gal2023_DJIMini2_20230215_093319_1",NA,FALSE,FALSE
"16","Gal2023_DJIMini2_20230215_093319_150.984.png","1","Gal2023_DJIMini2_20230215_093319_1","20230215",17.6,17.6,716.76,NA,457.99,1920,"","Gal2023_DJIMini2_20230215_093319.MP4",150,21.572195,10.1431287362592,6.4811813297608,NA,0.63897259891735,NA,NA,1,1,1,1,1,1,1,3,FALSE,FALSE,"Gal2023_DJIMini2_20230215_093319_150.984.png_1",16,"Gal2023_DJIMini2_20230215_093319_150.984-16.jpg","Gal2023_DJIMini2_20230215_093319_150.984.png","cropped, horizontal, ind1",6,"GAL2023_009",4,"1","Gal2023_DJIMini2_20230215_093319","Gal2023_DJIMini2_20230215_093319_1",NA,FALSE,FALSE
"17","Gal2023_DJIMini2_20230215_094557.MP4_00_02_04_vlc00005.png","1","Gal2023_DJIMini2_20230215_094557_1","20230215",28.3,28.3,503.8,156.05,326.85,1920,"aj","Gal2023_DJIMini2_20230215_094557.MP4",124,32.454095,10.725844728016,6.958599343692,3.322286760236,0.648769352917825,0.30974593092497,0.477436132782622,1,1,1,1,1,1,1,2,TRUE,FALSE,"Gal2023_DJIMini2_20230215_094557.MP4_00_02_04_vlc00005.png_1",17,"Gal2023_DJIMini2_20230215_094557.MP4_00_02_04_vlc00005-17.jpg","Gal2023_DJIMini2_20230215_094557.MP4_00_02_04_vlc00005.png","cropped, horizontal, ind1",7,"GAL2023_011",3,"1","Gal2023_DJIMini2_20230215_094557","Gal2023_DJIMini2_20230215_094557_1",NA,TRUE,FALSE
"18","Gal2023_DJIMini2_20230215_094557_135.335.png","1","Gal2023_DJIMini2_20230215_094557_1","20230215",22.4,22.4,587.9,203.59,377.01,1920,"","Gal2023_DJIMini2_20230215_094557.MP4",135,26.453795,10.202234068808,6.5425144859352,3.5330376493768,0.641282531042694,0.346300391222997,0.540012201267871,1,1,1,2,1,1,1,1,TRUE,FALSE,"Gal2023_DJIMini2_20230215_094557_135.335.png_1",19,"Gal2023_DJIMini2_20230215_094557_135.335-19.jpg","Gal2023_DJIMini2_20230215_094557_135.335.png","cropped, horizontal, ind1",7,"GAL2023_011",4,"1","Gal2023_DJIMini2_20230215_094557","Gal2023_DJIMini2_20230215_094557_1",NA,TRUE,FALSE
"19","Gal2023_DJIMini2_20230215_094557_70.938.png","1","Gal2023_DJIMini2_20230215_094557_1","20230215",28.2,28.2,542.17,171.39,354.5,1920,"","Gal2023_DJIMini2_20230215_094557.MP4",70,32.352395,11.5065666861304,7.52361416204,3.6374392982568,0.653853957245882,0.316118560599074,0.483469675599436,1,1,1,1,1,1,1,2,TRUE,FALSE,"Gal2023_DJIMini2_20230215_094557_70.938.png_1",24,"Gal2023_DJIMini2_20230215_094557_70.938-24.jpg","Gal2023_DJIMini2_20230215_094557_70.938.png","cropped, downward, ind1, multiple_whales",7,"GAL2023_011",4,"1","Gal2023_DJIMini2_20230215_094557","Gal2023_DJIMini2_20230215_094557_1",NA,TRUE,FALSE
"20","Gal2023_DJIMini2_20230215_094557.MP4_00_02_04_vlc00005.png","2","Gal2023_DJIMini2_20230215_094557_2","20230215",28.3,28.3,340.65,98.11,212.63,1920,"cj","Gal2023_DJIMini2_20230215_094557.MP4",124,32.454095,7.252399774908,4.5268685282216,2.0887507468552,0.624189050344929,0.288008219580214,0.461411842167145,1,1,1,1,1,1,1,3,FALSE,TRUE,"Gal2023_DJIMini2_20230215_094557.MP4_00_02_04_vlc00005.png_2",18,"Gal2023_DJIMini2_20230215_094557.MP4_00_02_04_vlc00005-18.jpg","Gal2023_DJIMini2_20230215_094557.MP4_00_02_04_vlc00005.png","cropped, horizontal, ind2",8,"GAL2023_063",2,"2","Gal2023_DJIMini2_20230215_094557","Gal2023_DJIMini2_20230215_094557_2",NA,FALSE,TRUE
"21","Gal2023_DJIMini2_20230215_094557_155.355.png","2","Gal2023_DJIMini2_20230215_094557_2","20230215",16.6,16.6,535.35,NA,342.9,1920,"","Gal2023_DJIMini2_20230215_094557.MP4",155,20.555195,7.218770709972,4.623734895768,NA,0.64051555057439,NA,NA,1,2,1,1,1,1,1,3,FALSE,TRUE,"Gal2023_DJIMini2_20230215_094557_155.355.png_2",21,"Gal2023_DJIMini2_20230215_094557_155.355-21.jpg","Gal2023_DJIMini2_20230215_094557_155.355.png","cropped, horizontal, ind2, multiple_whales",8,"GAL2023_063",3,"2","Gal2023_DJIMini2_20230215_094557","Gal2023_DJIMini2_20230215_094557_2",NA,FALSE,TRUE
"22","Gal2023_DJIMini2_20230215_094557_249.516.png","2","Gal2023_DJIMini2_20230215_094557_2","20230215",17,17,555.97,152.8,363.13,1920,"","Gal2023_DJIMini2_20230215_094557.MP4",249,20.961995,7.6451816762584,4.9934255842936,2.101163300416,0.653146752522618,0.27483497311006,0.420785944427615,1,1,1,2,1,1,1,2,FALSE,TRUE,"Gal2023_DJIMini2_20230215_094557_249.516.png_2",23,"Gal2023_DJIMini2_20230215_094557_249.516-23.jpg","Gal2023_DJIMini2_20230215_094557_249.516.png","cropped, ind2, multiple_whales, top_stack",8,"GAL2023_063",3,"2","Gal2023_DJIMini2_20230215_094557","Gal2023_DJIMini2_20230215_094557_2",NA,FALSE,TRUE
"23","Gal2023_DJIMini2_20230215_101509.MP4_00_06_40_vlc00001.png","1","Gal2023_DJIMini2_20230215_101509_1","20230215",25.4,25.3,559.88,NA,364.86,1920,"aj","Gal2023_DJIMini2_20230215_101509.MP4",400,29.403095,10.7992063675616,7.0375766865552,NA,0.651675359005501,NA,NA,1,2,1,1,1,1,1,3,FALSE,FALSE,"Gal2023_DJIMini2_20230215_101509.MP4_00_06_40_vlc00001.png_1",26,"Gal2023_DJIMini2_20230215_101509.MP4_00_06_40_vlc00001-26.jpg","Gal2023_DJIMini2_20230215_101509.MP4_00_06_40_vlc00001.png","cropped, ind1, top_stack",9,"GAL2023_010",4,"1","Gal2023_DJIMini2_20230215_101509","Gal2023_DJIMini2_20230215_101509_1",NA,FALSE,FALSE
"24","Gal2023_DJIMini2_20230215_101509_271.905.png","1","Gal2023_DJIMini2_20230215_101509_1","20230215",44.1,44.1,327.5,NA,209.1,1920,"","Gal2023_DJIMini2_20230215_101509.MP4",271,48.522695,10.4246157938,6.655838664072,NA,0.638473282442748,NA,NA,2,1,1,1,1,1,1,3,FALSE,FALSE,"Gal2023_DJIMini2_20230215_101509_271.905.png_1",27,"Gal2023_DJIMini2_20230215_101509_271.905-27.jpg","Gal2023_DJIMini2_20230215_101509_271.905.png","cropped, ind1",9,"GAL2023_010",3,"1","Gal2023_DJIMini2_20230215_101509","Gal2023_DJIMini2_20230215_101509_1",NA,FALSE,FALSE
"25","Gal2023_DJIMini2_20230215_145125.MP4_00_09_30_vlc00007.png","1","Gal2023_DJIMini2_20230215_145125_1","20230215",30.5,30.5,522.33,165.54,345.87,1920,"aj","Gal2023_DJIMini2_20230215_145125.MP4",570,34.691495,11.8869880306776,7.8711782784264,3.7672965339888,0.662167595198438,0.316926081213026,0.478619134356839,1,3,2,1,1,1,2,2,FALSE,FALSE,"Gal2023_DJIMini2_20230215_145125.MP4_00_09_30_vlc00007.png_1",28,"Gal2023_DJIMini2_20230215_145125.MP4_00_09_30_vlc00007-28.jpg","Gal2023_DJIMini2_20230215_145125.MP4_00_09_30_vlc00007.png","cropped, horizontal, ind1, multiple_whales",10,"GAL2023_012",4,"1","Gal2023_DJIMini2_20230215_145125","Gal2023_DJIMini2_20230215_145125_1",NA,FALSE,FALSE
"26","Gal2023_DJIMini2_20230215_145125_367.767.png","1","Gal2023_DJIMini2_20230215_145125_1","20230215",29.6,29.6,531.32,154.73,351.13,1920,"","Gal2023_DJIMini2_20230215_145125.MP4",367,33.776195,11.7725549603744,7.7800519898296,3.4283810679416,0.660863509749304,0.291218098321162,0.440663002306838,1,1,2,1,1,1,2,2,FALSE,FALSE,"Gal2023_DJIMini2_20230215_145125_367.767.png_1",30,"Gal2023_DJIMini2_20230215_145125_367.767-30.jpg","Gal2023_DJIMini2_20230215_145125_367.767.png","cropped, horizontal, ind1, multiple_whales, top_stack",10,"GAL2023_012",4,"1","Gal2023_DJIMini2_20230215_145125","Gal2023_DJIMini2_20230215_145125_1",NA,FALSE,FALSE
"27","Gal2023_DJIMini2_20230215_145125_542.509.png","1","Gal2023_DJIMini2_20230215_145125_1","20230215",30,30,538.02,172.41,352.81,1920,"","Gal2023_DJIMini2_20230215_145125.MP4",542,34.182995,12.0645845402544,7.9114272176632,3.8661295501752,0.655756291587673,0.320452771272443,0.488676624812222,1,3,1,1,1,1,1,2,FALSE,FALSE,"Gal2023_DJIMini2_20230215_145125_542.509.png_1",32,"Gal2023_DJIMini2_20230215_145125_542.509-32.jpg","Gal2023_DJIMini2_20230215_145125_542.509.png","cropped, horizontal, ind1, multiple_whales",10,"GAL2023_012",3,"1","Gal2023_DJIMini2_20230215_145125","Gal2023_DJIMini2_20230215_145125_1",NA,FALSE,FALSE
"28","Gal2023_DJIMini2_20230215_145125.MP4_00_09_30_vlc00007.png","2","Gal2023_DJIMini2_20230215_145125_2","20230215",30.5,30.5,491.31,133.82,323.01,1920,"cj
","Gal2023_DJIMini2_20230215_145125.MP4",570,34.691495,11.1810466359432,7.3509390687672,3.0454248047504,0.657446418758014,0.272373857645885,0.414290579239033,1,2,2,1,1,1,1,2,FALSE,FALSE,"Gal2023_DJIMini2_20230215_145125.MP4_00_09_30_vlc00007.png_2",29,"Gal2023_DJIMini2_20230215_145125.MP4_00_09_30_vlc00007-29.jpg","Gal2023_DJIMini2_20230215_145125.MP4_00_09_30_vlc00007.png","cropped, horizontal, ind2, multiple_whales, top_stack",11,"GAL2023_013",4,"2","Gal2023_DJIMini2_20230215_145125","Gal2023_DJIMini2_20230215_145125_2",NA,FALSE,FALSE
"29","Gal2023_DJIMini2_20230215_145125_489.756.png","2","Gal2023_DJIMini2_20230215_145125_2","20230215",11,11,1284.66,386.25,857.05,1920,"","Gal2023_DJIMini2_20230215_145125.MP4",489,14.859995,12.5230670119152,8.354657716876,3.7652255331,0.667141500474834,0.300663210499276,0.450673822997491,1,3,2,1,1,1,1,2,FALSE,FALSE,"Gal2023_DJIMini2_20230215_145125_489.756.png_2",31,"Gal2023_DJIMini2_20230215_145125_489.756-31.jpg","Gal2023_DJIMini2_20230215_145125_489.756.png","cropped, horizontal, ind2",11,"GAL2023_013",4,"2","Gal2023_DJIMini2_20230215_145125","Gal2023_DJIMini2_20230215_145125_2",NA,FALSE,FALSE
"30","Gal2023_DJIMini2_20230215_145125_542.509.png","2","Gal2023_DJIMini2_20230215_145125_2","20230215",30,30,498.78,144.28,327.79,1920,"","Gal2023_DJIMini2_20230215_145125.MP4",542,34.182995,11.1846650254416,7.3503776187688,3.2353411722016,0.657183527807851,0.289265808572918,0.440159858445956,1,3,1,1,1,1,1,2,FALSE,FALSE,"Gal2023_DJIMini2_20230215_145125_542.509.png_2",33,"Gal2023_DJIMini2_20230215_145125_542.509-33.jpg","Gal2023_DJIMini2_20230215_145125_542.509.png","cropped, horizontal, ind2, multiple_whales",11,"GAL2023_013",3,"2","Gal2023_DJIMini2_20230215_145125","Gal2023_DJIMini2_20230215_145125_2",NA,FALSE,FALSE
"31","Gal2023_DJIMini2_20230215_152449.MP4_00_03_05_vlc00003.png","1","Gal2023_DJIMini2_20230215_152449_1","20230215",31.2,31.2,518.37,151.37,342.91,1920,"aj
","Gal2023_DJIMini2_20230215_152449.MP4",185,35.403395,12.0389499601944,7.9639568857192,3.5155118071544,0.661515905627255,0.292011497578949,0.441427779883935,1,2,1,1,1,2,1,3,FALSE,FALSE,"Gal2023_DJIMini2_20230215_152449.MP4_00_03_05_vlc00003.png_1",34,"Gal2023_DJIMini2_20230215_152449.MP4_00_03_05_vlc00003-34.jpg","Gal2023_DJIMini2_20230215_152449.MP4_00_03_05_vlc00003.png","cropped, ind1, multiple_whales",12,"GAL2023_012",4,"1","Gal2023_DJIMini2_20230215_152449","Gal2023_DJIMini2_20230215_152449_1",NA,FALSE,FALSE
"32","Gal2023_DJIMini2_20230215_152449_230.330.png","1","Gal2023_DJIMini2_20230215_152449_1","20230215",31.1,31.1,518,164.65,340.6,1920,"","Gal2023_DJIMini2_20230215_152449.MP4",230,35.301695,11.99579837456,7.887584799952,3.812950197628,0.657528957528958,0.317857142857143,0.483411626541398,1,1,1,1,1,1,1,2,FALSE,FALSE,"Gal2023_DJIMini2_20230215_152449_230.330.png_1",38,"Gal2023_DJIMini2_20230215_152449_230.330-38.jpg","Gal2023_DJIMini2_20230215_152449_230.330.png","cropped, ind1, multiple_whales",12,"GAL2023_012",3,"1","Gal2023_DJIMini2_20230215_152449","Gal2023_DJIMini2_20230215_152449_1",NA,FALSE,FALSE
"33","Gal2023_DJIMini2_20230215_152449_414.915.png","1","Gal2023_DJIMini2_20230215_152449_1","20230215",31.4,31.4,504.73,NA,332.78,1920,"","Gal2023_DJIMini2_20230215_152449.MP4",414,35.606795,11.7895123720696,7.7730943815056,NA,0.659322806252848,NA,NA,1,1,1,2,1,1,1,3,FALSE,FALSE,"Gal2023_DJIMini2_20230215_152449_414.915.png_1",40,"Gal2023_DJIMini2_20230215_152449_414.915-40.jpg","Gal2023_DJIMini2_20230215_152449_414.915.png","cropped, ind1, multiple_whales, top_stack",12,"GAL2023_012",4,"1","Gal2023_DJIMini2_20230215_152449","Gal2023_DJIMini2_20230215_152449_1",NA,FALSE,FALSE
"34","Gal2023_DJIMini2_20230215_152449.MP4_00_06_54_vlc00005.png","2","Gal2023_DJIMini2_20230215_152449_2","20230215",31.4,31.4,467.45,132.95,306.35,1920,"aj
","Gal2023_DJIMini2_20230215_152449.MP4",414,35.606795,10.918723987724,7.155740921252,3.105453747284,0.655364210075944,0.284415445502193,0.433980740982536,1,1,1,1,1,1,1,1,FALSE,FALSE,"Gal2023_DJIMini2_20230215_152449.MP4_00_06_54_vlc00005.png_2",37,"Gal2023_DJIMini2_20230215_152449.MP4_00_06_54_vlc00005-37.jpg","Gal2023_DJIMini2_20230215_152449.MP4_00_06_54_vlc00005.png","cropped, ind2, multiple_whales",13,"GAL2023_013",3,"2","Gal2023_DJIMini2_20230215_152449","Gal2023_DJIMini2_20230215_152449_2",NA,FALSE,FALSE
"35","Gal2023_DJIMini2_20230215_152449_414.915.png","2","Gal2023_DJIMini2_20230215_152449_2","20230215",31.4,31.4,467.81,132.44,310.96,1920,"","Gal2023_DJIMini2_20230215_152449.MP4",414,35.606795,10.9271328884312,7.2634215664192,3.0935411379488,0.664714307090485,0.283106389346102,0.425906869050682,1,1,1,1,1,1,1,2,FALSE,FALSE,"Gal2023_DJIMini2_20230215_152449_414.915.png_2",41,"Gal2023_DJIMini2_20230215_152449_414.915-41.jpg","Gal2023_DJIMini2_20230215_152449_414.915.png","cropped, ind2, multiple_whales",13,"GAL2023_013",3,"2","Gal2023_DJIMini2_20230215_152449","Gal2023_DJIMini2_20230215_152449_2",NA,FALSE,FALSE
"36","Gal2023_DJIMini2_20230215_152449_445.612.png","2","Gal2023_DJIMini2_20230215_152449_2","20230215",31.3,31.3,486.72,143.09,316.39,1920,"","Gal2023_DJIMini2_20230215_152449.MP4",445,35.505095,11.3363621339904,7.3691477966248,3.3327581725688,0.65004520052597,0.293988330046022,0.452258288820759,1,1,1,1,1,1,1,2,FALSE,FALSE,"Gal2023_DJIMini2_20230215_152449_445.612.png_2",43,"Gal2023_DJIMini2_20230215_152449_445.612-43.jpg","Gal2023_DJIMini2_20230215_152449_445.612.png","cropped, ind2, multiple_whales, top_stack",13,"GAL2023_013",3,"2","Gal2023_DJIMini2_20230215_152449","Gal2023_DJIMini2_20230215_152449_2",NA,FALSE,FALSE
"37","Gal2023_DJIMini2_20230215_155136_106.873.png","1","Gal2023_DJIMini2_20230215_155136_1","20230215",13.9,13.9,933.45,315.26,611.65,1920,"","Gal2023_DJIMini2_20230215_155136.MP4",106,17.809295,10.905400690044,7.145844268108,3.6831502721552,0.655257378541968,0.337736354384273,0.515425488432927,1,2,1,1,1,1,2,3,FALSE,FALSE,"Gal2023_DJIMini2_20230215_155136_106.873.png_1",44,"Gal2023_DJIMini2_20230215_155136_106.873-44.jpg","Gal2023_DJIMini2_20230215_155136_106.873.png","cropped, horizontal, ind1",14,"GAL2023_014",4,"1","Gal2023_DJIMini2_20230215_155136","Gal2023_DJIMini2_20230215_155136_1",NA,FALSE,FALSE
